barrio;inicial;priminc;primcomp;secinc;seccomp;terinc;tercomp;univinc;univcomp;posinc;poscomp;sabeleer;nosabeleer;cobertura;nocobertura;ocupados;desocupados;inactivos;nbi1;nbi2;nbi3;nbi4;nbi5;sinpriv;privpat;privrec;privconv;casa;rancho;casilla;departamento;piezaolocal;uno;dos;tres;cuatro;cinco;seis;siete;ochoomas
Parque Capital Sud;0.006912442;0.052995392;0.129032258;0.184331797;0.198156682;0.046082949;0.066820276;0.161290323;0.112903226;0.01843318;0.023041475;0.995954693;0.012944984;0.821100917;0.178899083;0.639312977;0.039122137;0.321564885;0.02293578;0.001529052;0;0;0;0.939602446;0.005351682;0.042813456;0.012232416;0.73318872;0;0;0.264642082;0.002169197;0.271149675;0.20824295;0.195227766;0.173535792;0.082429501;0.043383948;0.015184382;0.010845987
Parque Chacabuco;0.007371007;0.004914005;0.054054054;0.071253071;0.184275184;0.027027027;0.117936118;0.13022113;0.334152334;0.00982801;0.058968059;1.009990917;0.013623978;0.927447552;0.072552448;0.589178357;0.022044088;0.388777555;0;0;0;0;0;0.958916084;0.003496503;0.037587413;0;0.946341463;0;0;0.053658537;0;0.236585366;0.251219512;0.197560976;0.168292683;0.097560976;0.043902439;0.004878049;0
Parque Chateau Carreras;0.857142857;0.023809524;0.071428571;0;0.023809524;0;0.023809524;0;0;0;0;1;0.033557047;0.905063291;0.094936709;0.723404255;0.007092199;0.269503546;0.025316456;0.101265823;0.025316456;0;0.025316456;0.088607595;0.85443038;0.044303797;0.012658228;0.904761905;0;0.095238095;0;0;0.119047619;0.166666667;0.095238095;0.261904762;0.19047619;0.142857143;0.023809524;0
Parque Corema;0.005076142;0.010152284;0.035532995;0.020304569;0.228426396;0.050761421;0.065989848;0.14213198;0.370558376;0.010152284;0.060913706;0.978761062;0.007079646;0.947735192;0.052264808;0.570850202;0.016194332;0.412955466;0.013937282;0;0;0;0;0.966898955;0.017421603;0.015679443;0;0.974619289;0;0;0.025380711;0;0.162436548;0.30964467;0.192893401;0.187817259;0.101522843;0.025380711;0.020304569;0
Parque de la Vega 2;0;0.025316456;0.189873418;0.139240506;0.215189873;0.101265823;0.075949367;0.17721519;0.063291139;0.012658228;0;0.965838509;0.027950311;0.771513353;0.228486647;0.634042553;0.017021277;0.34893617;0.038575668;0;0.005934718;0;0;0.697329377;0.258160237;0.035608309;0.008902077;1;0;0;0;0;0.083333333;0.119047619;0.178571429;0.25;0.202380952;0.083333333;0.071428571;0.011904762
Parque de la Vega 3;0;0.007194245;0.115107914;0.122302158;0.244604317;0.086330935;0.115107914;0.172661871;0.129496403;0;0.007194245;0.944214876;0.006198347;0.926977688;0.073022312;0.643258427;0.061797753;0.29494382;0;0;0;0;0;0.979716024;0.002028398;0.018255578;0;1;0;0;0;0;0.100719424;0.143884892;0.230215827;0.287769784;0.129496403;0.086330935;0.021582734;0
Parque del Este;0.035598706;0.28802589;0.346278317;0.210355987;0.084142395;0.003236246;0.009708738;0.01618123;0.003236246;0.003236246;0;0.956284153;0.049180328;0.431455004;0.568544996;0.547123623;0.052631579;0.400244798;0.153910849;0.057190917;0.015979815;0;0.018502944;0.712363331;0.211101766;0.044575273;0.03195963;0.892063492;0.022222222;0.073015873;0.00952381;0.003174603;0.142857143;0.184126984;0.161904762;0.180952381;0.146031746;0.092063492;0.038095238;0.053968254
Parque Don Bosco;0.02514193;0.04541768;0.188969992;0.206001622;0.236009732;0.0486618;0.072181671;0.100567721;0.066504461;0.00567721;0.00486618;0.968392901;0.012885971;0.807591934;0.192408066;0.57306338;0.044894366;0.382042254;0.029655991;0.000237248;0.001660735;0;0;0.855516014;0.120284698;0.020403321;0.003795967;0.984872611;0;0;0.01433121;0.000796178;0.136146497;0.239649682;0.195063694;0.207802548;0.109872611;0.051751592;0.040605096;0.01910828
Parque Futura;0.013559322;0.118644068;0.237288136;0.301694915;0.191525424;0.028813559;0.023728814;0.06440678;0.018644068;0.001694915;0;0.94504079;0.033490769;0.561216105;0.438783895;0.617990654;0.060747664;0.321261682;0.131059984;0;0.009860312;0;0.006984388;0.852506163;0.104354971;0.036154478;0.006984388;0.98019802;0.004950495;0;0.014851485;0;0.070957096;0.163366337;0.194719472;0.232673267;0.145214521;0.110561056;0.041254125;0.041254125
Parque Jorge Newbery;0.024444444;0.053333333;0.223333333;0.182222222;0.232222222;0.03;0.078888889;0.081111111;0.086666667;0.001111111;0.006666667;0.988187648;0.01518731;0.807816537;0.192183463;0.549837925;0.03363047;0.416531605;0.021317829;0.002260982;0.000645995;0;0.000968992;0.927325581;0.029715762;0.031653747;0.003229974;0.936887922;0;0.002176279;0.058759521;0.002176279;0.127312296;0.226332971;0.207834603;0.199129489;0.143634385;0.056583243;0.033732318;0.005440696
Parque Latino;0;0.038901602;0.086956522;0.139588101;0.2402746;0.027459954;0.114416476;0.116704805;0.208237986;0.004576659;0.022883295;1.017733231;0.00925212;0.875455208;0.124544792;0.562995595;0.032599119;0.404405286;0.005826657;0.000728332;0;0;0;0.934450109;0.01019665;0.05171158;0.003641661;0.934090909;0;0.002272727;0.063636364;0;0.131818182;0.256818182;0.206818182;0.231818182;0.131818182;0.027272727;0.004545455;0.009090909
Parque Liceo Sección 1;0.017346939;0.094897959;0.189795918;0.225510204;0.219387755;0.039795918;0.054081633;0.081632653;0.069387755;0.005102041;0.003061224;0.98381295;0.020383693;0.740132527;0.259867473;0.558207859;0.028277635;0.413514506;0.051570153;0.010947854;0.006626332;0;0.001440507;0.869778162;0.091328148;0.027081533;0.008354941;0.914342629;0.008964143;0.002988048;0.064741036;0.008964143;0.104581673;0.230079681;0.208167331;0.216135458;0.13247012;0.069721116;0.022908367;0.015936255
Parque Liceo Sección 2;0.017167382;0.133583691;0.298283262;0.265021459;0.181330472;0.021459227;0.026287554;0.038090129;0.017703863;0.000536481;0.000536481;0.962863975;0.029680686;0.557774799;0.442225201;0.584033613;0.04859335;0.367373036;0.129088472;0.004423592;0.008579088;0.000938338;0.007640751;0.874798928;0.078150134;0.033646113;0.013404826;0.905894519;0.001034126;0.000517063;0.083764219;0.008790072;0.121509824;0.138572906;0.185625646;0.222337125;0.148914168;0.097207859;0.051189245;0.034643226
Parque Liceo Sección 3;0.057103064;0.16086351;0.316852368;0.240947075;0.157381616;0.018802228;0.017409471;0.02367688;0.006267409;0.000696379;0;0.964874552;0.033154122;0.507389163;0.492610837;0.583313913;0.053134467;0.36355162;0.144725667;0.00849329;0.022082555;0.003567182;0.006115169;0.818413453;0.129437744;0.036691014;0.015457788;0.899392302;0.002700878;0.003376097;0.089804186;0.004726536;0.083727211;0.129642134;0.205941931;0.224172856;0.179608373;0.093180284;0.058068872;0.025658339
Parque Los Molinos;0.016129032;0.084677419;0.173387097;0.169354839;0.245967742;0.024193548;0.092741935;0.092741935;0.080645161;0.004032258;0.016129032;0.989690722;0.027061856;0.793611794;0.206388206;0.582137161;0.019138756;0.398724083;0.004914005;0;0.007371007;0;0;0.921375921;0.031941032;0.027027027;0.01965602;0.896825397;0;0;0.103174603;0;0.142857143;0.21031746;0.257936508;0.198412698;0.095238095;0.043650794;0.051587302;0
Parque Modelo;0;0.01;0.03;0.07;0.24;0.03;0.05;0.15;0.36;0.01;0.05;0.986486486;0.013513514;0.855263158;0.144736842;0.624505929;0.019762846;0.355731225;0;0;0;0;0;0.950657895;0.023026316;0.026315789;0;0.99;0;0;0.01;0;0.12;0.29;0.26;0.18;0.08;0.05;0.02;0
Parque Motecristo;0.029925187;0.06234414;0.172069825;0.216957606;0.234413965;0.047381546;0.064837905;0.092269327;0.072319202;0.002493766;0.004987531;0.980613893;0.021001616;0.781733746;0.218266254;0.558429119;0.035440613;0.406130268;0.01006192;0.003095975;0.002321981;0;0;0.907120743;0.051083591;0.039473684;0.002321981;0.887804878;0;0;0.107317073;0.004878049;0.195121951;0.214634146;0.175609756;0.234146341;0.1;0.043902439;0.017073171;0.019512195
Parque República;0.042578356;0.120638675;0.313424009;0.230041396;0.175635719;0.018332348;0.026611473;0.046717918;0.023063276;0.000591366;0.002365464;0.975256223;0.026793558;0.524176884;0.475823116;0.564950038;0.04765565;0.387394312;0.158148505;0.023694724;0.012811682;0.00192864;0.009367681;0.776277724;0.164623226;0.034991046;0.024108004;0.910249307;0.012742382;0.007202216;0.052077562;0.017728532;0.07867036;0.149584488;0.191135734;0.2033241;0.167867036;0.097506925;0.086980609;0.024930748
Parque San Carlos;0.003472222;0.055555556;0.197916667;0.215277778;0.204861111;0.034722222;0.079861111;0.118055556;0.079861111;0;0.010416667;0.94893617;0.017021277;0.788421053;0.211578947;0.543949045;0.05477707;0.401273885;0.048421053;0;0;0;0;0.956842105;0.032631579;0.010526316;0;0.882758621;0;0;0.117241379;0;0.106896552;0.237931034;0.231034483;0.231034483;0.120689655;0.048275862;0.013793103;0.010344828
Parque San Vicente;0.012448133;0.022821577;0.147302905;0.124481328;0.248962656;0.039419087;0.116182573;0.085062241;0.182572614;0.004149378;0.01659751;0.97705146;0.011821975;0.872180451;0.127819549;0.570491803;0.024590164;0.404918033;0.012303486;0.000683527;0.002050581;0;0.006151743;0.957621326;0.025290499;0.017088175;0;0.915463918;0;0;0.082474227;0.002061856;0.162886598;0.272164948;0.210309278;0.187628866;0.105154639;0.045360825;0.006185567;0.010309278
Parque Tablada;0.005952381;0;0.026785714;0.056547619;0.160714286;0.044642857;0.095238095;0.157738095;0.392857143;0.008928571;0.050595238;0.974695408;0.011246485;0.938588451;0.061411549;0.57832618;0.035407725;0.386266094;0;0;0.001833181;0;0.001833181;0.945004583;0.03299725;0.021998167;0;0.979591837;0;0;0.020408163;0;0.119533528;0.233236152;0.247813411;0.2303207;0.099125364;0.055393586;0.014577259;0
Parque Velez Sarsfield;0.002777778;0.034259259;0.075925926;0.076851852;0.168518519;0.026851852;0.088888889;0.130555556;0.301851852;0.025925926;0.067592593;0.994432416;0.009279307;0.88087399;0.11912601;0.534337772;0.033987386;0.431674842;0.011673152;0.001197246;0.002993116;0;0.001197246;0.944627357;0.023046992;0.027835977;0;0.958601656;0;0;0.037718491;0.003679853;0.148114075;0.287948482;0.20699172;0.183072677;0.101195952;0.052437902;0.011039558;0.009199632
Paso de los Andes;0;0.024972856;0.071661238;0.05320304;0.154180239;0.039087948;0.104234528;0.181324647;0.294245385;0.014115092;0.062975027;0.980563269;0.011503372;0.865063978;0.134936022;0.558517849;0.036601898;0.404880253;0.012795657;0.010081427;0.000387747;0;0;0.95036836;0.027142303;0.019775107;0.00271423;0.764262648;0.001076426;0;0.217438105;0.01722282;0.208826695;0.314316469;0.194833154;0.151776103;0.073196986;0.035522067;0.015069968;0.006458558
Patria;0.003120125;0.015600624;0.067082683;0.092043682;0.191887676;0.048361934;0.127925117;0.176287051;0.24024961;0.004680187;0.03276131;0.978284473;0.010314875;0.890185676;0.109814324;0.608015028;0.032561052;0.35942392;0.002122016;0.001061008;0;0;0.002122016;0.976127321;0.001061008;0.021220159;0.001591512;0.747692308;0;0;0.250769231;0.001538462;0.184615385;0.28;0.195384615;0.187692308;0.104615385;0.038461538;0.009230769;0
Patricios;0.040166205;0.139196676;0.252770083;0.216759003;0.186288089;0.024930748;0.049168975;0.055401662;0.029085873;0.001385042;0.004847645;0.960144202;0.024834769;0.660967554;0.339032446;0.564976028;0.053242493;0.381781479;0.093452497;0.006411502;0.008548669;0.001360016;0.001554303;0.921507674;0.048571984;0.024285992;0.00563435;0.940228341;0;0;0.053055742;0.006715917;0.128945601;0.22901276;0.20483546;0.18468771;0.127602418;0.057756884;0.042310275;0.024848892
Patricios Este;0.041597338;0.154742097;0.369384359;0.207986689;0.141430948;0.011647255;0.026622296;0.031613977;0.013311148;0;0.001663894;0.988822012;0.021066208;0.541162228;0.458837772;0.518674382;0.084692267;0.396633351;0.114205004;0.000403551;0.009281679;0.00322841;0.001614205;0.846246973;0.092413236;0.055690073;0.005649718;0.961538462;0;0;0.036858974;0.001602564;0.086538462;0.158653846;0.193910256;0.195512821;0.166666667;0.107371795;0.057692308;0.033653846
Patricios Norte;0.058479532;0.118908382;0.419103314;0.18128655;0.155945419;0.01754386;0.023391813;0.009746589;0.015594542;0;0;0.990958409;0.031946956;0.548351034;0.451648966;0.531849578;0.080583269;0.387567153;0.187814421;0.010620458;0.009502515;0.0039128;0.01117943;0.860257127;0.067076579;0.057015092;0.015651202;0.958633094;0;0;0.034172662;0.007194245;0.262589928;0.158273381;0.165467626;0.178057554;0.111510791;0.061151079;0.043165468;0.019784173
Patricios Oeste;0.049671293;0.201607012;0.338933528;0.222059898;0.125639153;0.015339664;0.015339664;0.021183346;0.008765522;0.00073046;0.00073046;0.955706305;0.038707103;0.484957427;0.515042573;0.549884586;0.065657861;0.384457553;0.175780511;0.014380322;0.021381268;0.002081362;0.016083254;0.846546831;0.10179754;0.036329234;0.015326395;0.922005571;0.002785515;0.000696379;0.063370474;0.011142061;0.180362117;0.16643454;0.172005571;0.172005571;0.131615599;0.080779944;0.045264624;0.051532033
Piedras Blancas;0;0;0.206896552;0.275862069;0.068965517;0.068965517;0.034482759;0.068965517;0.275862069;0;0;0.967032967;0.010989011;0.934065934;0.065934066;0.552631579;0.026315789;0.421052632;0;0;0.021978022;0;0;0.912087912;0.087912088;0;0;1;0;0;0;0;0.206896552;0.24137931;0.103448276;0.24137931;0.103448276;0.068965517;0.034482759;0
Poeta Lugones;0.004416961;0.016784452;0.087897527;0.100706714;0.215989399;0.0454947;0.122791519;0.176678445;0.190812721;0.011484099;0.026943463;0.964690685;0.015358117;0.902401564;0.097598436;0.620777457;0.034289594;0.344932949;0.002373639;0.000279252;0.000418877;0;0;0.957972633;0.014800335;0.019407987;0.000698129;0.957055215;0;0;0.042068361;0.000876424;0.125328659;0.264241893;0.220858896;0.219544259;0.114811569;0.040753725;0.013146363;0.001314636
Policarpio Cabral;0.120300752;0.07518797;0.157894737;0.218045113;0.293233083;0.022556391;0.037593985;0.052631579;0.022556391;0;0;0.974770642;0.029816514;0.778026906;0.221973094;0.622340426;0.007978723;0.369680851;0.067264574;0;0;0;0.00896861;0.917040359;0.060538117;0.01793722;0.004484305;0.985294118;0;0;0.014705882;0;0.154411765;0.169117647;0.25;0.235294118;0.088235294;0.073529412;0.022058824;0.007352941
Policial;0.01459854;0.114702815;0.309697602;0.285714286;0.203336809;0.016684046;0.022940563;0.023983316;0.00729927;0;0.001042753;0.96403068;0.030679714;0.454112337;0.545887663;0.613032399;0.061157627;0.325809975;0.179789368;0.019809428;0.012788365;0;0.010782347;0.782347041;0.165747242;0.036609829;0.015295888;0.920944559;0.002053388;0.011293634;0.061601643;0.004106776;0.069815195;0.138603696;0.174537988;0.252566735;0.175564682;0.088295688;0.058521561;0.042094456
Portal de Córdoba;0.020676692;0.05075188;0.257518797;0.281954887;0.206766917;0.02443609;0.039473684;0.084586466;0.030075188;0.001879699;0.001879699;0.954607978;0.022925264;0.747193534;0.252806466;0.581081081;0.050982801;0.367936118;0.044005388;0.001796138;0.004041311;0;0.001796138;0.948361024;0.030983386;0.017063314;0.003592277;0.992619926;0;0;0.005535055;0.001845018;0.073800738;0.136531365;0.188191882;0.223247232;0.158671587;0.116236162;0.060885609;0.042435424
Portal del Jacarandá;0.015384615;0.015384615;0.076923077;0.061538462;0.138461538;0.061538462;0.092307692;0.246153846;0.215384615;0;0.076923077;1.009174312;0.027522936;0.875536481;0.124463519;0.630057803;0.023121387;0.346820809;0.017167382;0.021459227;0;0;0;0.918454936;0.017167382;0.064377682;0;0.878787879;0;0;0.075757576;0.045454545;0.106060606;0.212121212;0.166666667;0.181818182;0.257575758;0.045454545;0.03030303;0
Posta de Vargas;0.012820513;0.115384615;0.320512821;0.269230769;0.192307692;0.019230769;0.025641026;0.038461538;0.006410256;0;0;0.942947702;0.041204437;0.621165644;0.378834356;0.603644647;0.059225513;0.337129841;0.070552147;0;0;0;0;0.819018405;0.148773006;0.032208589;0;0.993670886;0.006329114;0;0;0;0.069620253;0.132911392;0.164556962;0.234177215;0.17721519;0.126582278;0.063291139;0.03164557
Primera Junta;0.004237288;0.105932203;0.173728814;0.186440678;0.173728814;0.059322034;0.072033898;0.131355932;0.076271186;0.012711864;0.004237288;0.959827834;0.022955524;0.816783217;0.183216783;0.604203152;0.042031524;0.353765324;0.036363636;0.002797203;0;0;0;0.938461538;0.036363636;0.023776224;0.001398601;0.792372881;0;0;0.203389831;0.004237288;0.156779661;0.283898305;0.190677966;0.190677966;0.110169492;0.055084746;0.012711864;0
Providencia;0.038058467;0.043574186;0.113072256;0.138996139;0.215664644;0.045228902;0.087699945;0.154991726;0.139547711;0.006067292;0.017098731;0.975970425;0.018278907;0.746579417;0.253420583;0.630932305;0.027945073;0.341122621;0.048780488;0.050366845;0.001189768;0;0;0.912750347;0.052746381;0.026373191;0.003767599;0.437670114;0;0.003266195;0.50843767;0.050626021;0.248775177;0.289602613;0.179640719;0.141535112;0.084921067;0.033206315;0.011976048;0.01034295
Puente Blanco;0.023529412;0.105882353;0.194117647;0.217647059;0.214705882;0.041176471;0.052941176;0.082352941;0.052941176;0.005882353;0.008823529;0.991319444;0.025173611;0.727645611;0.272354389;0.580921758;0.052518757;0.366559486;0.087776866;0.001640689;0.007383101;0;0.015586546;0.905660377;0.039376538;0.052502051;0.002461034;0.852173913;0;0.002898551;0.144927536;0;0.086956522;0.211594203;0.214492754;0.249275362;0.124637681;0.066666667;0.031884058;0.014492754
Quebrada de las Rosas;0.003543586;0.031183558;0.115520907;0.14528703;0.211197732;0.050318923;0.095676825;0.169383416;0.148830617;0.004252303;0.024805103;0.965123931;0.016450976;0.838613014;0.161386986;0.61456044;0.048901099;0.336538462;0.011130137;0.004922945;0;0;0;0.957191781;0.018621575;0.018835616;0.000428082;0.778012685;0;0.001409443;0.217054264;0.003523608;0.127554616;0.22410148;0.207188161;0.243128964;0.121212121;0.048625793;0.021141649;0.007047216
Quinta Santa Ana;0.004098361;0.016393443;0.036885246;0.057377049;0.135245902;0.032786885;0.114754098;0.196721311;0.290983607;0.036885246;0.077868852;0.971875;0.0109375;0.901990812;0.098009188;0.591943958;0.022767075;0.385288967;0.007656968;0.029096478;0;0;0;0.977029096;0.003062787;0.018376723;0.001531394;0.879032258;0;0;0.068548387;0.052419355;0.233870968;0.310483871;0.197580645;0.141129032;0.088709677;0.02016129;0.008064516;0
Quitas de Arguello;0;0.052083333;0.192708333;0.166666667;0.21875;0.03125;0.083333333;0.130208333;0.098958333;0.010416667;0.015625;0.957163959;0.019202363;0.75877193;0.24122807;0.613879004;0.040925267;0.34519573;0.032163743;0;0.007309942;0.010233918;0;0.966374269;0.023391813;0.00877193;0.001461988;1;0;0;0;0;0.087628866;0.211340206;0.257731959;0.206185567;0.108247423;0.072164948;0.036082474;0.020618557
Quintas de Flores;0;0;0.034482759;0.034482759;0.068965517;0.068965517;0.24137931;0.137931034;0.310344828;0;0.103448276;0.925;0;0.975;0.025;0.776315789;0;0.223684211;0;0;0;0;0;0.983333333;0.016666667;0;0;0.965517241;0.034482759;0;0;0;0.034482759;0.103448276;0.172413793;0.275862069;0.24137931;0.137931034;0.034482759;0
Quintas de Italia;0.547619048;0;0;0.023809524;0.119047619;0;0.095238095;0.095238095;0.095238095;0;0.023809524;0.818181818;0.072727273;0.940828402;0.059171598;0.767676768;0;0.232323232;0;0;0;0;0;0.840236686;0.136094675;0.023668639;0;1;0;0;0;0;0;0.119047619;0.166666667;0.428571429;0.142857143;0.142857143;0;0
Quintas de San Jorge;0.15060241;0.219879518;0.403614458;0.15060241;0.06626506;0;0.006024096;0.003012048;0;0;0;0.934931507;0.054794521;0.301983365;0.698016635;0.547842402;0.10412758;0.348030019;0.263595649;0;0.020473448;0;0.050543826;0.856046065;0.078055022;0.051823417;0.014075496;0.976676385;0;0;0.023323615;0;0.084548105;0.102040816;0.204081633;0.163265306;0.113702624;0.145772595;0.096209913;0.090379009
